id,codigoAdicional,aneelPlu,aneelFlu,nome,latitude,longitude,altitude,ultimaAtualizacao,baciaCodigo,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,subBaciaCodigo,rioCodigo,estadoCodigo,municipioCodigo,responsavelCodigo,operadoraCodigo,menorDataPeriodo,maiorDataPeriodo,responsavelSigla,operadoraSigla,tipoEstacao
80462520,15627400,,15627400,CALAMA,-8.0806,-62.8781,31.0,2021-11-25T03:00:00.000+0000,1,1 - Rio Amazonas,"15 - RIO AMAZONAS,MADEIRA,GUAPORE,.",RIO MADEIRA,RONDÔNIA,PORTO VELHO,15,15200000.0,1,1010000,3,3,2022-06-01T03:15:00.000+0000,2024-05-30T12:45:00.000+0000,DNIT,DNIT,Fluviométrica
352535390,37024000,37024000,,AÇUDE ANTAS,-6.4283,-35.6511,,2024-02-09T15:22:38.620+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO APODÍ,RIO GRANDE DO NORTE,PARANÁ,37,37120000.0,10,10086000,291,291,2021-09-01T10:00:00.000+0000,2024-05-30T10:00:00.000+0000,IGARN-RN,IGARN-RN,Fluviométrica
62338230,37045500,37045500,,AÇUDE LULU PINTO,-6.3958,-38.3894,,2024-02-09T15:22:39.937+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","37 - RIOS APODI,PIRANHAS E OUTROS",RIO APODÍ,RIO GRANDE DO NORTE,LUÍS GOMES,37,37120000.0,10,10071000,291,291,2021-09-01T10:00:00.000+0000,2024-05-29T10:00:00.000+0000,IGARN-RN,IGARN-RN,Fluviométrica
193152311,63001760,,63001760,PCH BANDEIRANTE BARRAMENTO,-19.5297,-52.5192,360.0,2021-09-13T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO INDAIÁ GRANDE,MATO GROSSO DO SUL,ÁGUA CLARA,63,63123000.0,28,28001000,433,433,2021-10-01T02:59:00.000+0000,2024-05-28T13:00:00.000+0000,RIO AGUA CLARA,RIO AGUA CLARA,Fluviométrica
104337170,50082000,50082000,,AÇUDE JACARECICA II,-10.7203,-37.2886,,2024-02-09T15:23:08.293+0000,5,"5 - Atlântico, Trecho Leste","50 - RIOS VAZA-BARRIS,ITAPICURU E .",RIO JACARECICA,SERGIPE,MALHADOR,50,50607000.0,15,15038000,175,175,2022-08-04T10:00:00.000+0000,2024-05-28T10:00:00.000+0000,SEMAC-SE,SEMAC-SE,Fluviométrica
193252301,63001745,,63001745,PCH AREADO BARRAMENTO,-19.5453,-52.5053,360.0,2021-09-16T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO INDAIÁ GRANDE,MATO GROSSO DO SUL,CHAPADÃO DO SUL,63,63123000.0,28,28020400,1088,1088,2021-12-03T03:00:00.000+0000,2024-05-28T13:00:00.000+0000,AREADO,AREADO,Fluviométrica
143551430,26150000,,26150000,RIO PINDAÍBA,-14.5997,-51.7197,281.0,2024-05-09T03:00:00.000+0000,2,2 - Rio Tocantins,"26 - RIO ARAGUAIA,MORTES,JAVAES....",RIO PINDAIBA,MATO GROSSO,NOVA XAVANTINA,26,26272000.0,25,25096000,1,1,2021-10-08T13:15:00.000+0000,2024-05-30T13:00:00.000+0000,ANA,CPRM,Fluviométrica
163047280,60018100,,60018100,SAMAMBAIA TRECHO FINAL,-16.5006,-47.4786,,2021-10-15T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO SAMAMBAIA,GOIÁS,CRISTALINA,60,60180500.0,26,26063000,1,1,2021-09-25T23:00:00.000+0000,2024-05-30T12:45:00.000+0000,ANA,A&Solo-Engeplus,Fluviométrica
160948560,60310050,,60310050,PIANCÓ II - JUSANTE CAPTAÇÃO,-16.1572,-48.9358,914.0,2021-09-23T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,CÓRREGO PIANCÓ,GOIÁS,ANÁPOLIS,60,60286320.0,26,26012000,757,757,,,SANEAGO,SANEAGO,Fluviométrica
161949290,60635050,,60635050,CAPTAÇÃO MEIA PONTE - INHUMAS,-16.3292,-49.4958,749.0,2021-09-30T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO MEIA PONTE,GOIÁS,INHUMAS,60,60400000.0,26,26101000,757,757,,,SANEAGO,SANEAGO,Fluviométrica
155549350,60601000,,60601000,CAPTAÇÃO - MONTANTE,-15.9292,-49.5989,648.0,2021-10-08T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIBEIRÃO DE TELHA,GOIÁS,ITAGUARÍ,60,60606850.0,26,26106000,757,757,,,SANEAGO,SANEAGO,Fluviométrica
241747370,81545000,,81545000,PORTO DA GOIABA,-24.2886,-47.6172,,2024-02-06T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",81 - RIO RIBEIRA DO IGUAPE,RIO JUQUIÁ,SÃO PAULO,JUQUIÁ,81,81501000.0,21,21263000,1,1,2021-11-14T17:30:00.000+0000,2024-05-30T13:15:00.000+0000,ANA,CPRM,Fluviométrica
104540261,50315000,,50315000,FAZENDA GRUTINHA,-10.7589,-40.4367,,2018-04-19T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","50 - RIOS VAZA-BARRIS,ITAPICURU E .",RIO ITAPICURU-AÇU,BAHIA,PINDOBAÇU,50,50500500.0,16,16246000,114,114,2017-12-15T23:30:00.000+0000,2022-06-15T12:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
105040161,50380400,,50380400,FAZENDA PORTEIRA,-10.8489,-40.2681,,2020-05-28T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","50 - RIOS VAZA-BARRIS,ITAPICURU E .",RIO ITAPICURU-AÇU,BAHIA,SAÚDE,50,50500500.0,16,16298000,114,114,2017-12-15T23:30:00.000+0000,2024-05-30T12:30:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
183740060,55810000,,55810000,COTAXÉ,-18.6275,-40.1117,,2023-06-27T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","55 - RIOS MUCURI,SAO MATEUS E ....",RIO SÃO MATEUS / BRAÇO NORTE,ESPÍRITO SANTO,SÃO MATEUS,55,55420000.0,18,18049000,1,1,2021-08-24T22:15:00.000+0000,2024-05-30T13:00:00.000+0000,ANA,CPRM,Fluviométrica
183940070,55885100,,55885100,CRICARÉ,-18.6508,-40.1217,,2023-06-27T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","55 - RIOS MUCURI,SAO MATEUS E ....",RIO SÃO MATEUS / BRAÇO SUL,ESPÍRITO SANTO,SÃO MATEUS,55,55460000.0,18,18049000,1,1,2021-08-24T23:00:00.000+0000,2024-05-30T12:45:00.000+0000,ANA,CPRM,Fluviométrica
115546160,21273300,,21273300,CGH SIRIVERA BARRAMENTO,-11.925,-46.2772,546.0,2021-07-27T03:00:00.000+0000,2,2 - Rio Tocantins,"21 - RIO TOCANTINS,PARANA,PALMA....",RIBEIRÃO DO INFERNO OU BONITO,TOCANTINS,PONTE ALTA DO BOM JESUS,21,21274080.0,29,29090000,1146,1146,2021-11-26T14:00:00.000+0000,2024-05-30T12:00:00.660+0000,SIRIVERA,SIRIVERA,Fluviométrica
54154140,18600000,,18600000,LARANJEIRAS,-5.6967,-54.2456,,2023-09-20T03:00:00.000+0000,1,1 - Rio Amazonas,"18 - RIO AMAZONAS,XINGU,IRIRI,PARU",RIO IRIRI,PARÁ,ALTAMIRA,18,18570000.0,5,5006000,1,1,2023-09-07T03:15:00.000+0000,2024-05-30T13:00:00.000+0000,ANA,CPRM,Fluviométrica
214641310,59001550,,59001550,YACHT CLUB LAGOA DE CIMA,-21.7775,-41.5206,,2021-12-06T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",LAGOA DE CIMA,RIO DE JANEIRO,CAMPO DOS GOYTACAZES,59,59100000.0,19,19010500,438,438,,,INEA-RJ,INEA-RJ,Fluviométrica
215841160,59017980,,59017980,LAGOA FEIA - FAZENDA MODELO CARÃES,-21.9722,-41.2747,,2021-12-06T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",LAGOA FEIA,RIO DE JANEIRO,CAMPO DOS GOYTACAZES,59,59124200.0,19,19010500,438,438,,,INEA-RJ,INEA-RJ,Fluviométrica
285750480,86201000,,86201000,PCH CRIÚVA  ALÇA,-28.9639,-50.8028,,2021-08-05T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",86 - RIO TAQUARI,LAJEADO GRANDE,RIO GRANDE DO SUL,CAXIAS DO SUL,86,86118200.0,24,24050000,294,294,2018-01-05T03:00:00.000+0000,2024-05-30T11:00:00.577+0000,CRIÚVA,CRIÚVA,Fluviométrica
204642520,56083000,,56083000,VIÇOSA HIDRO,-20.7772,-42.8806,674.0,2020-05-19T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",56 - RIO DOCE,RIO SÃO BA,MINAS GERAIS,VIÇOSA,56,56138000.0,17,17713000,1,1,2017-03-21T18:15:00.000+0000,2024-05-30T13:00:00.000+0000,ANA,IGAM-MG,Fluviométrica
155158271,17271100,,17271100,SORRISO,-12.535,-55.7072,,2014-07-23T03:00:00.000+0000,1,1 - Rio Amazonas,"17 - RIO AMAZONAS,TAPAJOS,JURUENA..",RIO DO LIRA,MATO GROSSO,SORRISO,17,17241800.0,25,25148000,91,91,2013-11-14T13:15:00.000+0000,2024-05-30T13:00:00.000+0000,SEMA-MT,HYDROCONSULT,Fluviométrica
9035260,39622000,,39622000,PORTO CALVO,-9.0106,-35.4353,,2019-10-29T03:00:00.000+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","39 - RIOS CAPIBARIBE,MUNDAU E .....",RIO MANGUABA,ALAGOAS,PORTO CALVO,39,39753500.0,13,13073000,121,121,2012-03-08T18:00:00.000+0000,2021-08-15T09:15:00.000+0000,SEMARH-AL,SEMARH-AL,Fluviométrica
155647560,60478482,,60478482,FAL-UNB,-15.945,-47.9383,1066.0,2015-07-23T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,CORREGO CAPETINGA,DISTRITO FEDERAL,BRASÍLIA,60,60321270.0,27,27001000,1,1,2011-09-01T12:00:00.000+0000,2024-05-30T13:00:00.000+0000,ANA,UNB,Fluviométrica
232247011,62373100,,62373100,RES. DE RASGÃO (próx. as comportas),-23.3819,-47.0297,663.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,PIRAPORA DO BOM JESUS,62,62200000.0,21,21392000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
233246510,62321500,,62321500,COTIA,-23.5403,-46.8625,731.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO COTIA,SÃO PAULO,CARAPICUIBA,62,62231000.0,21,21107000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
234246402,62300610,,62300610,PEDREIRA,-23.7028,-46.6792,725.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PINHEIROS,SÃO PAULO,SÃO PAULO,62,62230100.0,21,21504000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
190352311,63001603,,63001603,PCH LAJEADO JUSANTE,-19.0606,-52.5286,517.0,2017-03-17T03:00:00.000+0000,6,6 - Rio Paraná ,"63 - RIOS PARANA,PARDO E OUTROS",RIO INDAIÁ GRANDE,MATO GROSSO DO SUL,CHAPADÃO DO SUL,63,63123000.0,28,28020400,1023,1023,2016-05-14T14:00:00.000+0000,2024-05-30T10:00:00.207+0000,LAJEADO,LAJEADO,Fluviométrica
192743540,41380000,,41380000,PONTE PRETA,-19.4619,-43.9036,752.0,2021-09-16T03:00:00.000+0000,4,4 - Rio São Francisco,"41 - RIOS SAO FRANCISCO,DAS VELHAS",RIO JABUTICATUBAS,MINAS GERAIS,JABOTICATUBAS,41,41332000.0,17,17346000,1,1,2021-09-20T17:15:00.000+0000,2024-02-28T15:15:06.000+0000,ANA,CPRM,Fluviométrica
104037210,50081000,,50081000,AÇUDE JACARECICA I,-10.6756,-37.3606,,2024-04-11T18:14:27.650+0000,5,"5 - Atlântico, Trecho Leste","50 - RIOS VAZA-BARRIS,ITAPICURU E .",RIO JACARECICA,SERGIPE,ITABAIANA,50,50607000.0,15,15028000,175,175,2021-08-11T10:00:00.000+0000,2024-05-29T10:00:00.000+0000,SEMAC-SE,COHIDRO-SE,Fluviométrica
220242590,58630030,,58630030,UHE SIMPLÍCIO ANTA JUSANTE,-22.0344,-42.9903,,2020-03-06T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",58 - RIO PARAIBA DO SUL,RIO PARAÍBA DO SUL,RIO DE JANEIRO,SAPUCAIA,58,58001000.0,19,19056000,69,69,2017-07-05T04:00:00.000+0000,2024-05-30T12:00:00.573+0000,FURNAS,FURNAS,Fluviométrica
113242200,47221000,,47221000,FAZENDA ÁGUA QUENTE,-11.5483,-42.3361,,2017-11-30T03:00:00.000+0000,4,4 - Rio São Francisco,"47 - RIOS SAO FRANCISCO,JACARE E ..",RIO VERDE,BAHIA,GENTIO DO OURO,47,47130000.0,16,16112000,114,114,2017-12-15T22:30:00.000+0000,2024-05-30T13:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
131641200,51107000,0,51107000,IBICOARA,-13.27,-41.3361,,2017-12-01T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","51 - RIOS PARAGUACU,JEQUIRICA E ...",RIO PARAGUAÇÚ,BAHIA,IBICOARA,51,51200000.0,16,16122000,114,114,2017-12-15T22:30:00.000+0000,2022-09-02T19:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
132542091,46220000,,46220000,FAZENDA CACHOEIRA,-13.4228,-42.1606,,2017-12-01T03:00:00.000+0000,4,4 - Rio São Francisco,"46 - RIOS SAO FRANCISCO,GRANDE E ..",RIO PARAMIRIM,BAHIA,ÉRICO CARDOSO ,46,46200000.0,16,16104500,114,114,2017-12-16T09:30:00.000+0000,2022-09-02T19:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
100040410,47900001,,47900001,ABREUS,-10.0103,-40.6953,,2017-12-01T03:00:00.000+0000,4,4 - Rio São Francisco,"47 - RIOS SAO FRANCISCO,JACARE E ..",VEREDA DA TÁBUA OU RIO SALITRE,BAHIA,CAMPO FORMOSO,47,47300000.0,16,16059000,114,114,2017-12-15T22:30:00.000+0000,2018-05-28T19:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
105839370,50465002,,50465002,QUEIMADAS,-10.9733,-39.6328,,2017-12-01T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","50 - RIOS VAZA-BARRIS,ITAPICURU E .",RIO ITAPICURU,BAHIA,QUEIMADAS,50,50500000.0,16,16258000,114,114,2017-12-15T22:30:00.000+0000,2018-05-28T19:00:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
111240281,50420001,,50420001,JACOBINA,-11.2114,-40.4703,,2017-12-01T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","50 - RIOS VAZA-BARRIS,ITAPICURU E .",RIO ITAPICURU-MIRIM,BAHIA,JACOBINA,50,50500600.0,16,16175000,114,114,2017-12-15T22:30:00.000+0000,2018-05-28T19:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
113540520,51397000,,51397000,MORRO DO CHAPÉU,-11.5853,-40.8794,,2022-05-12T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","51 - RIOS PARAGUACU,JEQUIRICA E ...",RIO JACUÍPE,BAHIA,MORRO DO CHAPÉU,51,51270000.0,16,16217000,114,114,2017-12-15T22:30:00.000+0000,2024-05-29T16:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
114437481,50595001,0,50595001,USINA ALTAMIRA,-11.7347,-37.8033,,2017-12-01T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","50 - RIOS VAZA-BARRIS,ITAPICURU E .",RIO ITAPICURU,BAHIA,CONDE,50,50500000.0,16,16085000,114,114,2017-12-15T22:30:00.000+0000,2018-05-28T18:00:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
192149100,60850001,,60850001,FAZENDA BURITI DO PRATA,-19.3597,-49.1803,517.0,2023-07-06T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO DA PRATA,MINAS GERAIS,PRATA,60,60606000.0,17,17527000,1,1,2018-02-20T16:15:00.000+0000,2024-05-30T13:00:00.000+0000,ANA,IGAM-MG,Fluviométrica
125641031,51230001,,51230001,FAZENDA IGUAÇU,-12.9361,-41.0644,,2017-12-01T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","51 - RIOS PARAGUACU,JEQUIRICA E ...",RIO DE UNA,BAHIA,ITAETÉ,51,51223000.0,16,16150000,114,114,2017-12-15T22:30:00.000+0000,2018-05-28T19:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
202444010,40710001,,40710001,BELO VALE,-20.4083,-44.0217,787.0,2023-07-06T03:00:00.000+0000,4,4 - Rio São Francisco,"40 - RIOS SAO FRANCISCO,PARAOPEBA E",RIO PARAOPEBA,MINAS GERAIS,BELO VALE,40,40300000.0,17,17064000,1,1,2018-02-20T16:45:00.000+0000,2024-05-30T13:30:00.000+0000,ANA,IGAM-MG,Fluviométrica
133656120,17250500,,17250500,PCH NOVA MUTUM BARRRAMENTO,-13.6036,-56.2006,340.0,2021-05-06T03:00:00.000+0000,1,1 - Rio Amazonas,"17 - RIO AMAZONAS,TAPAJOS,JURUENA..",RIO DOS PATOS,MATO GROSSO,NOVA MUTUM,17,17223400.0,25,25093000,637,637,2016-01-27T18:00:00.000+0000,2024-05-30T12:00:00.060+0000,AGROENERGÉTICA,AGROENERGÉTICA,Fluviométrica
110543080,46998000,,46998000,BARRA,-11.0928,-43.1403,398.0,2023-09-14T03:00:00.000+0000,4,4 - Rio São Francisco,"46 - RIOS SAO FRANCISCO,GRANDE E ..",RIO SÃO FRANCISCO,BAHIA,BARRA,46,40001000.0,16,16027000,1,1,2018-04-06T21:45:00.000+0000,2024-05-30T13:30:00.000+0000,ANA,CPRM,Fluviométrica
132458352,17091300,,17091300,PCH BURITI BARRAMENTO,-13.4056,-58.5972,464.0,2020-03-31T03:00:00.000+0000,1,1 - Rio Amazonas,"17 - RIO AMAZONAS,TAPAJOS,JURUENA..",RIO BURITI,MATO GROSSO,SAPEZAL,17,17211600.0,25,25145600,235,235,2020-03-30T17:00:00.000+0000,2024-05-30T11:00:00.627+0000,ELECTRA,ELECTRA,Fluviométrica
160648520,60310200,,60310200,CAPIVARI - MMONTANTE CAPTAÇÃO,-16.1003,-48.8681,901.0,2021-10-06T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO CAPIVARI,GOIÁS,ABADIANIA,60,60311000.0,26,26001000,757,757,,,SANEAGO,SANEAGO,Fluviométrica
190948560,60300900,,60300900,PIANCÓ I - MONTANTE CAPTAÇÃO,-19.1558,-48.9353,976.0,2021-10-06T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,CÓRREGO PIANCÓ,GOIÁS,ANÁPOLIS,60,60286320.0,26,26012000,757,757,,,SANEAGO,SANEAGO,Fluviométrica
171546570,42255500,,42255500,SANTA IZABEL,-17.2656,-46.9556,597.0,2018-08-14T03:00:00.000+0000,4,4 - Rio São Francisco,"42 - RIOS SAO FRANCISCO,PARACATU E",RIBEIRÃO SANTA ISABEL,MINAS GERAIS,PARACATU,42,42230510.0,17,17469000,101,101,2018-08-22T00:15:00.000+0000,2024-05-30T13:00:00.000+0000,IGAM-MG,IGAM-MG,Fluviométrica
200042440,56338200,,56338200,DOCE 03 - SÃO D. PRATA,-20.0142,-42.7444,,2019-11-18T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",56 - RIO DOCE,RIO DOCE,MINAS GERAIS,SÃO DOMINGOS DO PRATA,56,56001000.0,17,17609000,953,953,2019-12-26T03:00:00.000+0000,2024-05-30T13:00:00.000+0000,RENOVA,DUALBASE,Fluviométrica
121946561,21844900,,21844900,RIO PALMEIRAS - TAIPAS,-12.3233,-46.9439,,2018-09-17T03:00:00.000+0000,2,2 - Rio Tocantins,"21 - RIO TOCANTINS,PARANA,PALMA....",RIO PALMEIRAS,TOCANTINS,TAIPAS DO TOCANTINS,21,21283000.0,29,29117000,258,258,2018-09-24T19:15:00.000+0000,2024-05-30T13:00:00.000+0000,SEMARH-TO,SEMARH-TO,Fluviométrica
190442530,56808000,,56808000,PCH DORES DE GUANHÃES BARRAMENTO,-19.0675,-42.8894,471.0,2020-06-26T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",56 - RIO DOCE,RIO GUANHAES,MINAS GERAIS,GUANHÃES,56,56243000.0,17,17280000,1018,1018,2015-04-10T22:00:00.000+0000,2024-05-28T13:30:00.000+0000,DORES,DORES,Fluviométrica
161155020,66222100,,66222100,PCH BELEZA MONTANTE,-16.1956,-55.0361,450.0,2022-02-08T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIBEIRÃO BELEZA,MATO GROSSO,JUSCIMEIRA,66,66222830.0,25,25078000,1106,1106,2021-01-01T00:00:00.000+0000,2024-05-30T09:00:00.900+0000,PCH BELEZA,PCH BELEZA,Fluviométrica
25160450,14235200,0,14235200,FAZENDA RECREIO,2.8642,-60.7517,,2021-07-20T03:00:00.000+0000,1,1 - Rio Amazonas,"14 - RIO SOLIMOES,NEGRO,BRANCO,....",RIO CAUAME,RORAIMA,BOA VISTA,14,14265100.0,4,4002000,389,389,2021-07-19T09:45:00.000+0000,2024-05-30T12:45:00.000+0000,FEMARH-RR,FEMARH-RR,Fluviométrica
115243190,46160120,0,46160120,FAZENDA GRANDE,-11.8808,-43.3278,415.0,2022-04-26T03:00:00.000+0000,4,4 - Rio São Francisco,"46 - RIOS SAO FRANCISCO,GRANDE E ..",RIO SÃO FRANCISCO,BAHIA,MUQUEM DE SÃO FRANCISCO,46,40001000.0,16,16222600,3,3,2023-05-14T03:15:00.000+0000,2024-05-30T13:00:00.000+0000,DNIT,DNIT,Fluviométrica
175553221,66830050,,66830050,PCH LAJARI BARRAMENTO,-17.9319,-53.3808,773.0,2021-10-14T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO TAQUARI,MATO GROSSO,ALTO TAQUARI,66,66320000.0,25,25014000,1047,1047,2021-10-19T10:00:00.000+0000,2024-05-28T13:00:00.000+0000,LAJARI,LAJARI,Fluviométrica
282354010,75205010,,75205010,PROP. PONTE RIO CONCEIÇÃO,-28.3839,-54.0325,,2020-02-27T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO CONCEIÇÃO,RIO GRANDE DO SUL,CORONEL BARROS,75,75102000.0,24,24057700,266,266,2020-05-04T16:00:00.000+0000,2024-03-18T16:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
283954270,75400010,,75400010,PASSO DO DIAS,-28.6567,-54.4594,,2020-02-27T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO PIRATINIM,RIO GRANDE DO SUL,SÃO MIGUEL DAS MISSÕES,75,75201000.0,24,24191500,266,266,2020-05-04T16:00:00.000+0000,2023-06-13T17:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
292954410,76431995,,76431995,PONTE RIO JAGUARI,-29.4997,-54.6889,,2020-02-27T03:00:00.000+0000,7,7 - Rio Uruguai,"76 - RIOS URUGUAI,IBICUI E OUTROS",RIO JAGUARÍ,RIO GRANDE DO SUL,JAGUARI,76,76131000.0,24,24110000,266,266,2020-05-04T16:00:00.000+0000,2024-05-30T12:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
293450330,87231100,,87231100,MATA OLHO ROLANTE,-29.5803,-50.5561,,2020-02-27T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,ARROIO AREIA,RIO GRANDE DO SUL,ROLANTE,87,87231100.0,24,24160000,266,266,2020-05-04T16:00:00.000+0000,2024-05-17T23:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
300651180,87242000,,87242000,TERMINAL CATSUL GUAÍBA,-30.1075,-51.3111,,2020-02-27T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,LAGO GUAÍBA,RIO GRANDE DO SUL,GUAÍBA,87,87242050.0,24,24092000,266,266,2020-05-04T16:00:00.000+0000,2024-05-30T12:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
293950121,87317020,,87317020,MAQUINÉ,-29.6522,-50.2092,,2020-02-27T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,RIO MAQUINÉ,RIO GRANDE DO SUL,MAQUINÉ,87,87101000.0,24,24116500,266,266,2020-11-23T19:00:00.000+0000,2023-07-12T16:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
301550300,87510020,,87510020,PALMARES DO SUL,-30.2658,-50.5164,,2018-01-02T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,RIO PALMARES,RIO GRANDE DO SUL,PALMARES DO SUL,87,87300200.0,24,24136500,65,65,,,DEPRC,DEPRC,Fluviométrica
300950330,87510015,,87510015,PARQUE P.M. CAPIVARI DO SUL,-30.1544,-50.5528,,2020-03-04T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,RIO CAPIVARI,RIO GRANDE DO SUL,CAPIVARI DO SUL,87,87229000.0,24,24045800,266,266,2020-05-04T16:00:00.000+0000,2024-04-25T03:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
285156050,75831000,,75831000,PASSO BUTUÍ BR 472 S. BORJA,-28.8531,-56.0861,,2020-03-09T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO BUTUI,RIO GRANDE DO SUL,SÃO BORJA,75,75302000.0,24,24180000,266,266,2020-05-04T15:00:00.000+0000,2024-05-30T12:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
302151020,87242020,,87242020,PRAIA DA PEDREIRA - TRAPICHE,-30.3592,-51.0464,,2020-03-09T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,LAGO GUAÍBA,RIO GRANDE DO SUL,VIAMÃO,87,87242050.0,24,24230000,266,266,2020-05-04T16:00:00.000+0000,2023-08-25T01:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
315153160,88575050,,88575050,CERRO CHATO HERVAL (CPRM),-31.865,-53.2689,,2020-03-09T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",88 - LAGOA MIRIM,ARROIO BASÍLIO,RIO GRANDE DO SUL,HERVAL,88,88205000.0,24,24094800,266,266,2021-02-02T06:30:00.000+0000,2024-05-30T12:45:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
