ID_WaterChem_Entries,Source,Program,field_method,event,Location_Number,Location_Name,Sample_Date,Sample_Time,Parameter,Prefix,Result,Result_Unit,Detection_Flag,Detection_Limit,Result_ID,Result_Properties,Result_Method,FieldProbe,Percent_Ice_Cover,Flow_Condition,Site_Field_Notes,Weather,IWMP_Sampling_Run,Sampled_By,Sample_Session_Notes,Lab_WorkOrder_Number,Entered_Who,Entered_When,Source_Parameter,Source_Result,Source_Result_Unit,Outside_Range,current_low_range,current_high_range,DB_admin_Notes,Omit_Listing,Temp_Source_Result_Text_Format,REMOVE_Source_Result,general_notes,SSMA_TimeStamp
960892,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,DO_Field,,9.25,mg/L,,,,,,,,0,,,,,,,12003,4/25/2014,DO Field,9.25,mg/L,0,7,13.5,,FALSE,,0,"clear and sunny, high of 30, low of 20.  5 to 10 mm of rain on July 23",
962392,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,Magnesium_Dissolved,,15.3,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,OG7306-01,12003,4/25/2014,Dissolved Magnesium (Mg),15.3,mg/L,0,3.89,24,,FALSE,,0,,
962393,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,Magnesium_Mg,,16.7,mg/L,Y,0.025,,,EPA 6020,,,,,,,,,OG7306-04,12003,4/25/2014,Magnesium (Mg),16700,ug/L,0,12,26.2,,FALSE,,0,,
962368,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,NO2_N,,0.062,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,OG7306-01,12003,4/25/2014,Nitrite (N),0.062,mg/L,0,0.005,0.073,,FALSE,,0,,
962383,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,NO3_N,,62,mg/L,Y,2,,,SM 4500 NO3I/NO2B,,,,,,,,,OG7306-01,12003,4/25/2014,Nitrate (N),62,mg/L,-1,0.2,3.3,,FALSE,,0,,
960825,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,pH_Field,,8.16,pH Units,,,,,,,,0,,,,,,,12003,4/25/2014,pH Field,8.16,pH Units,0,7.13,8.34,,FALSE,,0,"clear and sunny, high of 30, low of 20.  5 to 10 mm of rain on July 23",
962372,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,pH_Lab,,8.22,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,OG7306-01,12003,4/25/2014,pH,8.22,pH,0,7.95,8.47,,FALSE,,0,,
962398,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,Potassium_K,,68.6,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,OG7306-04,12003,4/25/2014,Potassium (K),68600,ug/L,-1,1.45,6.83,,FALSE,,0,,
962402,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,Sodium_Na,,436,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,OG7306-04,12003,4/25/2014,Sodium (Na),436000,ug/L,-1,20.1,165,,FALSE,,0,,
962379,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,7/25/2012,12:44:00 PM,Total_Dissolved_Solids_TDS,,1610,mg/L,Y,10,,,APHA 2540C,,,,,,,,,OG7306-03,12003,4/25/2014,Total Dissolved Solids,1610,mg/L,-1,262,906,,FALSE,,0,,
962585,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Ammonia_N,,0.05,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,OQ9172-05,12003,4/25/2014,Total Ammonia-N,0.05,mg/L,0,0.006,0.3,,FALSE,,0,,
961965,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Calcium_Ca,,42.6,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,OQ9172-04,12003,4/25/2014,Calcium (Ca),42600,ug/L,-1,43.3,97,,FALSE,,0,,
961964,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Calcium_Dissolved,,40,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,OQ9172-01,12003,4/25/2014,Dissolved Calcium (Ca),40,mg/L,0,27.1,98.5,,FALSE,,0,,
962586,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Chloride_Cl,,310,mg/L,Y,3,,,EPA 325.2,,,,,,,,,OQ9172-01,12003,4/25/2014,Dissolved Chloride (Cl),310,mg/L,-1,27.4,245,,FALSE,,0,,
960901,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,1:15:00 PM,DO_Field,,8.47,mg/L,,,,,,,,0,,,,,,,12003,4/25/2014,DO Field,8.47,mg/L,0,7,13.5,,FALSE,,0,"clear and sunny, high of 28.  no rain in greater than 48 hr",
962601,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Magnesium_Dissolved,,11.2,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,OQ9172-01,12003,4/25/2014,Dissolved Magnesium (Mg),11.2,mg/L,0,3.89,24,,FALSE,,0,,
962602,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Magnesium_Mg,,12,mg/L,Y,0.025,,,EPA 6020,,,,,,,,,OQ9172-04,12003,4/25/2014,Magnesium (Mg),12000,ug/L,0,12,26.2,,FALSE,,0,,
962577,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,NO2_N,,0.049,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,OQ9172-01,12003,4/25/2014,Nitrite (N),0.049,mg/L,0,0.005,0.073,,FALSE,,0,,
962592,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,NO3_N,,50,mg/L,Y,2,,,SM 4500 NO3I/NO2B,,,,,,,,,OQ9172-01,12003,4/25/2014,Nitrate (N),50,mg/L,-1,0.2,3.3,,FALSE,,0,,
960833,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,1:15:00 PM,pH_Field,,8.55,pH Units,,,,,,,,0,,,,,,,12003,4/25/2014,pH Field,8.55,pH Units,-1,7.13,8.34,,FALSE,,0,"clear and sunny, high of 28.  no rain in greater than 48 hr",
962581,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,pH_Lab,,8.07,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,OQ9172-01,12003,4/25/2014,pH,8.07,pH,0,7.95,8.47,,FALSE,,0,,
962607,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Potassium_K,,53.8,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,OQ9172-04,12003,4/25/2014,Potassium (K),53800,ug/L,-1,1.45,6.83,,FALSE,,0,,
961946,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Sodium_Na,,331,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,OQ9172-04,12003,4/25/2014,Sodium (Na),331000,ug/L,-1,20.1,165,,FALSE,,0,,
962588,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/29/2012,5:15:00 PM,Total_Dissolved_Solids_TDS,,1190,mg/L,Y,10,,,APHA 2540C,,,,,,,,,OQ9172-03,12003,4/25/2014,Total Dissolved Solids,1190,mg/L,-1,262,906,,FALSE,,0,,
963117,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Ammonia_N,,0.13,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,OZ2127-05,12003,4/25/2014,Total Ammonia-N,0.13,mg/L,0,0.006,0.3,,FALSE,,0,,
963162,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Calcium_Ca,,47.7,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,OZ2127-04,12003,4/25/2014,Calcium (Ca),47700,ug/L,0,43.3,97,,FALSE,,0,,
963161,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Calcium_Dissolved,,49.1,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,OZ2127-01,12003,4/25/2014,Dissolved Calcium (Ca),49.1,mg/L,0,27.1,98.5,,FALSE,,0,,
963118,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Chloride_Cl,,200,mg/L,Y,2,,,EPA 325.2,,,,,,,,,OZ2127-01,12003,4/25/2014,Dissolved Chloride (Cl),200,mg/L,0,27.4,245,,FALSE,,0,,
960911,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,DO_Field,,8.9,mg/L,,,,,,,,0,,,,,,,12003,4/25/2014,DO Field,8.9,mg/L,0,7,13.5,,FALSE,,0,"overcast, approximately 18.  no rain in 48 hours",
963133,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Magnesium_Dissolved,,10.6,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,OZ2127-01,12003,4/25/2014,Dissolved Magnesium (Mg),10.6,mg/L,0,3.89,24,,FALSE,,0,,
963134,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Magnesium_Mg,,11.8,mg/L,Y,0.025,,,EPA 6020,,,,,,,,,OZ2127-04,12003,4/25/2014,Magnesium (Mg),11800,ug/L,-1,12,26.2,,FALSE,,0,,
963109,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,NO2_N,,0.024,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,OZ2127-01,12003,4/25/2014,Nitrite (N),0.024,mg/L,0,0.005,0.073,,FALSE,,0,,
963124,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,NO3_N,,28,mg/L,Y,1,,,SM 4500 NO3I/NO2B,,,,,,,,,OZ2127-01,12003,4/25/2014,Nitrate (N),28,mg/L,-1,0.2,3.3,,FALSE,,0,,
960843,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,pH_Field,,7.96,pH Units,,,,,,,,0,,,,,,,12003,4/25/2014,pH Field,7.96,pH Units,0,7.13,8.34,,FALSE,,0,"overcast, approximately 18.  no rain in 48 hours",
963113,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,pH_Lab,,7.99,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,OZ2127-01,12003,4/25/2014,pH,7.99,pH,0,7.95,8.47,,FALSE,,0,,
963139,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Potassium_K,,29.3,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,OZ2127-04,12003,4/25/2014,Potassium (K),29300,ug/L,-1,1.45,6.83,,FALSE,,0,,
963143,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Sodium_Na,,219,mg/L,Y,0.05,,,EPA 6020,,,,,,,,,OZ2127-04,12003,4/25/2014,Sodium (Na),219000,ug/L,-1,20.1,165,,FALSE,,0,,
963120,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/26/2012,10:17:00 AM,Total_Dissolved_Solids_TDS,,806,mg/L,Y,10,,,APHA 2540C,,,,,,,,,OZ2127-03,12003,4/25/2014,Total Dissolved Solids,806,mg/L,0,262,906,,FALSE,,0,,
963559,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Ammonia_N,,0.06,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,PL0005-04,12003,4/25/2014,Total Ammonia-N,0.06,mg/L,0,0.006,0.3,,FALSE,,0,,
963606,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Calcium_Ca,,64.6,mg/L,Y,0.04,,,EPA 6020,,,,,,,,,PL0005-05,12003,4/25/2014,Calcium (Ca),64600,ug/L,0,43.3,97,,FALSE,,0,,
963605,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Calcium_Dissolved,,61.1,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,PL0005-01,12003,4/25/2014,Dissolved Calcium (Ca),61.1,mg/L,0,27.1,98.5,,FALSE,,0,,
963560,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Chloride_Cl,,94,mg/L,Y,1,,,EPA 325.2,,,,,,,,,PL0005-01,12003,4/25/2014,Dissolved Chloride (Cl),94,mg/L,0,27.4,245,,FALSE,,0,,
960921,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,DO_Field,,10.14,mg/L,,,,,,,,0,,,,,,,12003,4/25/2014,DO Field,10.14,mg/L,0,7,13.5,,FALSE,,0,"light rain, heavy rain for days. Temperature approximately 8.  All sites high and turbid",
963575,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Magnesium_Dissolved,,11.3,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,PL0005-01,12003,4/25/2014,Dissolved Magnesium (Mg),11.3,mg/L,0,3.89,24,,FALSE,,0,,
963576,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Magnesium_Mg,,12.8,mg/L,Y,0.01,,,EPA 6020,,,,,,,,,PL0005-05,12003,4/25/2014,Magnesium (Mg),12800,ug/L,0,12,26.2,,FALSE,,0,,
963551,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,NO2_N,,0.026,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,PL0005-01,12003,4/25/2014,Nitrite (N),0.026,mg/L,0,0.005,0.073,,FALSE,,0,,
963566,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,NO3_N,,6.7,mg/L,Y,0.1,,,SM 4500 NO3I/NO2B,,,,,,,,,PL0005-01,12003,4/25/2014,Nitrate (N),6.7,mg/L,-1,0.2,3.3,,FALSE,,0,,
960853,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,pH_Field,,7.8,pH Units,,,,,,,,0,,,,,,,12003,4/25/2014,pH Field,7.8,pH Units,0,7.13,8.34,,FALSE,,0,"light rain, heavy rain for days. Temperature approximately 8.  All sites high and turbid",
963555,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,pH_Lab,,7.95,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,PL0005-01,12003,4/25/2014,pH,7.95,pH,0,7.95,8.47,,FALSE,,0,,
963581,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Potassium_K,,8.72,mg/L,Y,0.04,,,EPA 6020,,,,,,,,,PL0005-05,12003,4/25/2014,Potassium (K),8720,ug/L,-1,1.45,6.83,,FALSE,,0,,
963585,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Sodium_Na,,75.4,mg/L,Y,0.02,,,EPA 6020,,,,,,,,,PL0005-05,12003,4/25/2014,Sodium (Na),75400,ug/L,0,20.1,165,,FALSE,,0,,
963562,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/31/2012,12:54:00 PM,Total_Dissolved_Solids_TDS,,450,mg/L,Y,10,,,APHA 2540C,,,,,,,,,PL0005-03,12003,4/25/2014,Total Dissolved Solids,450,mg/L,0,262,906,,FALSE,,0,,
964149,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Ammonia_N,,0.06,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,PT8705-05,12003,4/25/2014,Total Ammonia-N,0.06,mg/L,0,0.006,0.3,,FALSE,,0,,
964196,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Calcium_Ca,,57.8,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,PT8705-04,12003,4/25/2014,Calcium (Ca),57800,ug/L,0,43.3,97,,FALSE,,0,,
964195,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Calcium_Dissolved,,56.5,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,PT8705-01,12003,4/25/2014,Dissolved Calcium (Ca),56.5,mg/L,0,27.1,98.5,,FALSE,,0,,
964150,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Chloride_Cl,,250,mg/L,Y,4,,,EPA 325.2,,,,,,,,,PT8705-01,12003,4/25/2014,Dissolved Chloride (Cl),250,mg/L,-1,27.4,245,,FALSE,,0,,
960931,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:30:00 PM,DO_Field,,14.28,mg/L,,,,,,,,0,,,,,,,12003,4/25/2014,DO Field,14.28,mg/L,-1,7,13.5,,FALSE,,0,Sunny and clear.  Temperature approximately 0.  no rain in last 48 hours,
964165,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Magnesium_Dissolved,,13.8,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,PT8705-01,12003,4/25/2014,Dissolved Magnesium (Mg),13.8,mg/L,0,3.89,24,,FALSE,,0,,
964166,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Magnesium_Mg,,14.7,mg/L,Y,0.025,,,EPA 6020,,,,,,,,,PT8705-04,12003,4/25/2014,Magnesium (Mg),14700,ug/L,0,12,26.2,,FALSE,,0,,
964141,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,NO2_N,,0.079,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,PT8705-01,12003,4/25/2014,Nitrite (N),0.079,mg/L,-1,0.005,0.073,,FALSE,,0,,
964156,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,NO3_N,,51,mg/L,Y,2,,,SM 4500 NO3I/NO2B,,,,,,,,,PT8705-01,12003,4/25/2014,Nitrate (N),51,mg/L,-1,0.2,3.3,,FALSE,,0,,
960863,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:30:00 PM,pH_Field,,8.34,pH Units,,,,,,,,0,,,,,,,12003,4/25/2014,pH Field,8.34,pH Units,0,7.13,8.34,,FALSE,,0,Sunny and clear.  Temperature approximately 0.  no rain in last 48 hours,
964145,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,pH_Lab,,8.01,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,PT8705-01,12003,4/25/2014,pH,8.01,pH,0,7.95,8.47,,FALSE,,0,,
964171,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Potassium_K,,44.5,mg/L,Y,0.1,,,EPA 6020,,,,,,,,,PT8705-04,12003,4/25/2014,Potassium (K),44500,ug/L,-1,1.45,6.83,,FALSE,,0,,
964175,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Sodium_Na,,299,mg/L,Y,0.05,,,EPA 6020,,,,,,,,,PT8705-04,12003,4/25/2014,Sodium (Na),299000,ug/L,-1,20.1,165,,FALSE,,0,,
964152,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/28/2012,1:10:00 PM,Total_Dissolved_Solids_TDS,,1110,mg/L,Y,10,,,APHA 2540C,,,,,,,,,PT8705-03,12003,4/25/2014,Total Dissolved Solids,1110,mg/L,-1,262,906,,FALSE,,0,,
965169,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Ammonia_N,,0.29,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,QK1352-05,12003,4/25/2014,Total Ammonia-N,0.29,mg/L,0,0.006,0.3,,FALSE,,0,,
964608,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Calcium_Ca,,41.7,mg/L,Y,0.04,,,EPA 6020,,,,,,,,,QK1352-04,12003,4/25/2014,Calcium (Ca),41700,ug/L,-1,43.3,97,,FALSE,,0,,
964607,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Calcium_Dissolved,,32.9,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,QK1352-01,12003,4/25/2014,Dissolved Calcium (Ca),32.9,mg/L,0,27.1,98.5,,FALSE,,0,,
965170,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Chloride_Cl,,120,mg/L,Y,1,,,EPA 325.2,,,,,,,,,QK1352-01,12003,4/25/2014,Dissolved Chloride (Cl),120,mg/L,0,27.4,245,,FALSE,,0,,
961248,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,DO_Field,,12.49,mg/L,,,,,,,,0,,,,,,,12003,4/25/2014,DO Field,12.49,mg/L,0,7,13.5,,FALSE,,0,"Overcast and raining, high of 14, low of 5.  10 to 15 mm of rain on Jan 36",
965185,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Magnesium_Dissolved,,5.97,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,QK1352-01,12003,4/25/2014,Dissolved Magnesium (Mg),5.97,mg/L,0,3.89,24,,FALSE,,0,,
965186,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Magnesium_Mg,,8.75,mg/L,Y,0.01,,,EPA 6020,,,,,,,,,QK1352-04,12003,4/25/2014,Magnesium (Mg),8750,ug/L,-1,12,26.2,,FALSE,,0,,
965161,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,NO2_N,,0.058,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,QK1352-01,12003,4/25/2014,Nitrite (N),0.058,mg/L,0,0.005,0.073,,FALSE,,0,,
965176,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,NO3_N,,2.8,mg/L,Y,0.1,,,SM 4500 NO3I/NO2B,,,,,,,,,QK1352-01,12003,4/25/2014,Nitrate (N),2.8,mg/L,0,0.2,3.3,,FALSE,,0,,
961143,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,pH_Field,,7.82,pH Units,,,,,,,,0,,,,,,,12003,4/25/2014,pH Field,7.82,pH Units,0,7.13,8.34,,FALSE,,0,"Overcast and raining, high of 14, low of 5.  10 to 15 mm of rain on Jan 36",
965165,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,pH_Lab,,7.44,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,QK1352-01,12003,4/25/2014,pH,7.44,pH,-1,7.95,8.47,,FALSE,,0,,
965191,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Potassium_K,,6.94,mg/L,Y,0.04,,,EPA 6020,,,,,,,,,QK1352-04,12003,4/25/2014,Potassium (K),6940,ug/L,-1,1.45,6.83,,FALSE,,0,,
965195,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Sodium_Na,,83.6,mg/L,Y,0.02,,,EPA 6020,,,,,,,,,QK1352-04,12003,4/25/2014,Sodium (Na),83600,ug/L,0,20.1,165,,FALSE,,0,,
965172,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/30/2013,12:30:00 PM,Total_Dissolved_Solids_TDS,,402,mg/L,Y,10,,,APHA 2540C,,,,,,,,,QK1352-03,12003,4/25/2014,Total Dissolved Solids,402,mg/L,0,262,906,,FALSE,,0,,
965359,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,2/26/2013,1:15:00 PM,Ammonia_N,,0.42,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,QR0594-05,12003,4/25/2014,Total Ammonia-N,0.42,mg/L,-1,0.006,0.3,,FALSE,,0,,
965006,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,2/26/2013,1:15:00 PM,Calcium_Ca,,66.3,mg/L,Y,0.2,,,EPA 6020,,,,,,,,,QR0594-04,12003,4/25/2014,Calcium (Ca),66300,ug/L,0,43.3,97,,FALSE,,0,,
965005,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,2/26/2013,1:15:00 PM,Calcium_Dissolved,,64.6,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,QR0594-01,12003,4/25/2014,Dissolved Calcium (Ca),64.6,mg/L,0,27.1,98.5,,FALSE,,0,,
965360,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,2/26/2013,1:15:00 PM,Chloride_Cl,,500,mg/L,Y,5,,,EPA 325.2,,,,,,,,,QR0594-01,12003,4/25/2014,Dissolved Chloride (Cl),500,mg/L,-1,27.4,245,,FALSE,,0,,
961257,CVC Field Data,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,2/26/2013,1:15:00 PM,DO_Field,,12.82,mg/L,,,,,,,,0,,,,,,,12003,4/25/2014,DO Field,12.82,mg/L,0,7,13.5,,FALSE,,0,"High temperature of 0.  Trace of precipitation yesterday, 0 mm for today",
965375,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,2/26/2013,1:15:00 PM,Magnesium_Dissolved,,14.2,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,QR0594-01,12003,4/25/2014,Dissolved Magnesium (Mg),14.2,mg/L,0,3.89,24,,FALSE,,0,,
