Date (EST)	Parameter 	Value (m³/s)	Approval	Qualifier
2022-11-12 04:03:00	47	0.303	Final	ESTIMATED
2022-11-12 04:18:00	47	0.302	Final	ESTIMATED
2022-11-12 04:33:00	47	0.301	Final	ESTIMATED
2022-11-12 04:48:00	47	0.301	Final	ESTIMATED
2022-11-12 05:03:00	47	0.300	Final	ESTIMATED
2022-11-12 05:18:00	47	0.299	Final	ESTIMATED
2022-11-12 05:33:00	47	0.299	Final	ESTIMATED
2022-11-12 05:48:00	47	0.298	Final	ESTIMATED
2022-11-12 06:03:00	47	0.297	Final	ESTIMATED
2022-11-12 06:18:00	47	0.296	Final	ESTIMATED
2022-11-12 06:33:00	47	0.296	Final	ESTIMATED
2022-11-12 06:48:00	47	0.295	Final	ESTIMATED
2022-11-12 07:03:00	47	0.294	Final	ESTIMATED
2022-11-12 07:18:00	47	0.293	Final	ESTIMATED
2022-11-12 07:33:00	47	0.293	Final	ESTIMATED
2022-11-12 07:48:00	47	0.292	Final	ESTIMATED
2022-11-12 08:03:00	47	0.291	Final	ESTIMATED
2022-11-12 08:18:00	47	0.291	Final	ESTIMATED
2022-11-12 08:33:00	47	0.290	Final	ESTIMATED
2022-11-12 08:48:00	47	0.289	Final	ESTIMATED
2022-11-12 09:03:00	47	0.288	Final	ESTIMATED
2022-11-12 09:18:00	47	0.288	Final	ESTIMATED
2022-11-12 09:33:00	47	0.287	Final	ESTIMATED
2022-11-12 09:48:00	47	0.286	Final	ESTIMATED
2022-11-12 10:03:00	47	0.285	Final	ESTIMATED
2022-11-12 10:18:00	47	0.285	Final	ESTIMATED
2022-11-12 10:33:00	47	0.284	Final	ESTIMATED
2022-11-12 10:48:00	47	0.283	Final	ESTIMATED
2022-11-12 11:03:00	47	0.283	Final	ESTIMATED
2022-11-12 11:18:00	47	0.282	Final	ESTIMATED
2022-11-12 11:33:00	47	0.281	Final	ESTIMATED
2022-11-12 11:48:00	47	0.280	Final	ESTIMATED
2022-11-12 12:03:00	47	0.280	Final	ESTIMATED
2022-11-12 12:18:00	47	0.279	Final	ESTIMATED
2022-11-12 12:33:00	47	0.278	Final	ESTIMATED
2022-11-12 12:48:00	47	0.278	Final	ESTIMATED
2022-11-12 13:03:00	47	0.277	Final	ESTIMATED
2022-11-12 13:18:00	47	0.276	Final	ESTIMATED
2022-11-12 13:33:00	47	0.275	Final	ESTIMATED
2022-11-12 13:48:00	47	0.275	Final	ESTIMATED
2022-11-12 14:03:00	47	0.274	Final	ESTIMATED
2022-11-12 14:18:00	47	0.273	Final	ESTIMATED
2022-11-12 14:33:00	47	0.272	Final	ESTIMATED
2022-11-12 14:48:00	47	0.272	Final	ESTIMATED
2022-11-12 15:03:00	47	0.271	Final	ESTIMATED
2022-11-12 15:18:00	47	0.270	Final	ESTIMATED
2022-11-12 15:33:00	47	0.270	Final	ESTIMATED
2022-11-12 15:48:00	47	0.270	Final	ESTIMATED
2022-11-12 16:03:00	47	0.270	Final	ESTIMATED
2022-11-12 16:18:00	47	0.270	Final	ESTIMATED
2022-11-12 16:33:00	47	0.270	Final	ESTIMATED
2022-11-12 16:48:00	47	0.270	Final	ESTIMATED
2022-11-12 17:03:00	47	0.270	Final	ESTIMATED
2022-11-12 17:18:00	47	0.270	Final	ESTIMATED
2022-11-12 17:33:00	47	0.270	Final	ESTIMATED
2022-11-12 17:48:00	47	0.270	Final	ESTIMATED
2022-11-12 18:03:00	47	0.270	Final	ESTIMATED
2022-11-12 18:18:00	47	0.270	Final	ESTIMATED
2022-11-12 18:33:00	47	0.270	Final	ESTIMATED
2022-11-12 18:48:00	47	0.270	Final	ESTIMATED
2022-11-12 19:03:00	47	0.270	Final	ESTIMATED
2022-11-12 19:18:00	47	0.270	Final	ESTIMATED
2022-11-12 19:33:00	47	0.270	Final	ESTIMATED
2022-11-12 19:48:00	47	0.270	Final	ESTIMATED
2022-11-12 20:03:00	47	0.270	Final	ESTIMATED
2022-11-12 20:18:00	47	0.270	Final	ESTIMATED
2022-11-12 20:33:00	47	0.270	Final	ESTIMATED
2022-11-12 20:48:00	47	0.270	Final	ESTIMATED
2022-11-12 21:03:00	47	0.270	Final	ESTIMATED
2022-11-12 21:18:00	47	0.270	Final	ESTIMATED
2022-11-12 21:33:00	47	0.269	Final	ESTIMATED
2022-11-12 21:48:00	47	0.269	Final	ESTIMATED
2022-11-12 22:03:00	47	0.269	Final	ESTIMATED
2022-11-12 22:18:00	47	0.269	Final	ESTIMATED
2022-11-12 22:33:00	47	0.269	Final	ESTIMATED
2022-11-12 22:48:00	47	0.269	Final	ESTIMATED
2022-11-12 23:03:00	47	0.269	Final	ESTIMATED
2022-11-12 23:18:00	47	0.269	Final	ESTIMATED
2022-11-12 23:33:00	47	0.269	Final	ESTIMATED
2022-11-12 23:48:00	47	0.269	Final	ESTIMATED
2022-11-13 00:03:00	47	0.269	Final	ESTIMATED
2022-11-13 00:18:00	47	0.269	Final	ESTIMATED
2022-11-13 00:33:00	47	0.269	Final	ESTIMATED
2022-11-13 00:48:00	47	0.269	Final	ESTIMATED
2022-11-13 01:03:00	47	0.269	Final	ESTIMATED
2022-11-13 01:18:00	47	0.269	Final	ESTIMATED
2022-11-13 01:33:00	47	0.269	Final	ESTIMATED
2022-11-13 01:48:00	47	0.269	Final	ESTIMATED
2022-11-13 02:03:00	47	0.269	Final	ESTIMATED
2022-11-13 02:18:00	47	0.269	Final	ESTIMATED
2022-11-13 02:33:00	47	0.269	Final	ESTIMATED
2022-11-13 02:48:00	47	0.269	Final	ESTIMATED
2022-11-13 03:03:00	47	0.269	Final	ESTIMATED
2022-11-13 03:18:00	47	0.269	Final	ESTIMATED
2022-11-13 03:33:00	47	0.269	Final	ESTIMATED
2022-11-13 03:48:00	47	0.269	Final	ESTIMATED
2022-11-13 04:03:00	47	0.269	Final	ESTIMATED
2022-11-13 04:18:00	47	0.269	Final	ESTIMATED
2022-11-13 04:33:00	47	0.269	Final	ESTIMATED
2022-11-13 04:48:00	47	0.269	Final	ESTIMATED
2022-11-13 05:03:00	47	0.269	Final	ESTIMATED
2022-11-13 05:18:00	47	0.269	Final	ESTIMATED
2022-11-13 05:33:00	47	0.269	Final	ESTIMATED
2022-11-13 05:48:00	47	0.269	Final	ESTIMATED
2022-11-13 06:03:00	47	0.269	Final	ESTIMATED
2022-11-13 06:18:00	47	0.269	Final	ESTIMATED
2022-11-13 06:33:00	47	0.268	Final	ESTIMATED
2022-11-13 06:48:00	47	0.268	Final	ESTIMATED
2022-11-13 07:03:00	47	0.268	Final	ESTIMATED
2022-11-13 07:18:00	47	0.268	Final	ESTIMATED
2022-11-13 07:33:00	47	0.268	Final	ESTIMATED
2022-11-13 07:48:00	47	0.268	Final	ESTIMATED
2022-11-13 08:03:00	47	0.268	Final	ESTIMATED
2022-11-13 08:18:00	47	0.268	Final	ESTIMATED
2022-11-13 08:33:00	47	0.268	Final	ESTIMATED
2022-11-13 08:48:00	47	0.268	Final	ESTIMATED
2022-11-13 09:03:00	47	0.268	Final	ESTIMATED
2022-11-13 09:18:00	47	0.268	Final	ESTIMATED
2022-11-13 09:33:00	47	0.268	Final	ESTIMATED
2022-11-13 09:48:00	47	0.268	Final	ESTIMATED
2022-11-13 10:03:00	47	0.268	Final	ESTIMATED
2022-11-13 10:18:00	47	0.268	Final	ESTIMATED
2022-11-13 10:33:00	47	0.268	Final	ESTIMATED
2022-11-13 10:48:00	47	0.268	Final	ESTIMATED
2022-11-13 11:03:00	47	0.268	Final	ESTIMATED
2022-11-13 11:18:00	47	0.268	Final	ESTIMATED
2022-11-13 11:33:00	47	0.268	Final	ESTIMATED
2022-11-13 11:48:00	47	0.268	Final	ESTIMATED
2022-11-13 12:03:00	47	0.268	Final	ESTIMATED
2022-11-13 12:18:00	47	0.268	Final	ESTIMATED
2022-11-13 12:33:00	47	0.268	Final	ESTIMATED
2022-11-13 12:48:00	47	0.268	Final	ESTIMATED
2022-11-13 13:03:00	47	0.268	Final	ESTIMATED
2022-11-13 13:18:00	47	0.268	Final	ESTIMATED
2022-11-13 13:33:00	47	0.268	Final	ESTIMATED
2022-11-13 13:48:00	47	0.268	Final	ESTIMATED
2022-11-13 14:03:00	47	0.268	Final	ESTIMATED
2022-11-13 14:18:00	47	0.268	Final	ESTIMATED
2022-11-13 14:33:00	47	0.268	Final	ESTIMATED
2022-11-13 14:48:00	47	0.268	Final	ESTIMATED
2022-11-13 15:03:00	47	0.268	Final	ESTIMATED
2022-11-13 15:18:00	47	0.268	Final	ESTIMATED
2022-11-13 15:33:00	47	0.267	Final	ESTIMATED
2022-11-13 15:48:00	47	0.267	Final	ESTIMATED
2022-11-13 16:03:00	47	0.267	Final	ESTIMATED
2022-11-13 16:18:00	47	0.267	Final	ESTIMATED
2022-11-13 16:33:00	47	0.267	Final	ESTIMATED
2022-11-13 16:48:00	47	0.267	Final	ESTIMATED
2022-11-13 17:03:00	47	0.267	Final	ESTIMATED
2022-11-13 17:18:00	47	0.267	Final	ESTIMATED
2022-11-13 17:33:00	47	0.267	Final	ESTIMATED
2022-11-13 17:48:00	47	0.267	Final	ESTIMATED
2022-11-13 18:03:00	47	0.267	Final	ESTIMATED
2022-11-13 18:18:00	47	0.267	Final	ESTIMATED
2022-11-13 18:33:00	47	0.267	Final	ESTIMATED
2022-11-13 18:48:00	47	0.267	Final	ESTIMATED
2022-11-13 19:03:00	47	0.267	Final	ESTIMATED
2022-11-13 19:18:00	47	0.267	Final	ESTIMATED
2022-11-13 19:33:00	47	0.267	Final	ESTIMATED
2022-11-13 19:48:00	47	0.267	Final	ESTIMATED
2022-11-13 20:03:00	47	0.267	Final	ESTIMATED
2022-11-13 20:18:00	47	0.267	Final	ESTIMATED
2022-11-13 20:33:00	47	0.267	Final	ESTIMATED
2022-11-13 20:48:00	47	0.267	Final	ESTIMATED
2022-11-13 21:03:00	47	0.267	Final	ESTIMATED
2022-11-13 21:18:00	47	0.267	Final	ESTIMATED
2022-11-13 21:33:00	47	0.267	Final	ESTIMATED
2022-11-13 21:48:00	47	0.267	Final	ESTIMATED
2022-11-13 22:03:00	47	0.267	Final	ESTIMATED
2022-11-13 22:18:00	47	0.267	Final	ESTIMATED
2022-11-13 22:33:00	47	0.267	Final	ESTIMATED
2022-11-13 22:48:00	47	0.267	Final	ESTIMATED
2022-11-13 23:03:00	47	0.267	Final	ESTIMATED
2022-11-13 23:18:00	47	0.267	Final	ESTIMATED
2022-11-13 23:33:00	47	0.267	Final	ESTIMATED
2022-11-13 23:48:00	47	0.267	Final	ESTIMATED
2022-11-14 00:03:00	47	0.267	Final	ESTIMATED
2022-11-14 00:18:00	47	0.267	Final	ESTIMATED
2022-11-14 00:33:00	47	0.266	Final	ESTIMATED
2022-11-14 00:48:00	47	0.266	Final	ESTIMATED
2022-11-14 01:03:00	47	0.266	Final	ESTIMATED
2022-11-14 01:18:00	47	0.266	Final	ESTIMATED
2022-11-14 01:33:00	47	0.266	Final	ESTIMATED
2022-11-14 01:48:00	47	0.266	Final	ESTIMATED
2022-11-14 02:03:00	47	0.266	Final	ESTIMATED
2022-11-14 02:18:00	47	0.266	Final	ESTIMATED
2022-11-14 02:33:00	47	0.266	Final	ESTIMATED
2022-11-14 02:48:00	47	0.266	Final	ESTIMATED
2022-11-14 03:03:00	47	0.266	Final	ESTIMATED
2022-11-14 03:18:00	47	0.266	Final	ESTIMATED
2022-11-14 03:33:00	47	0.266	Final	ESTIMATED
2022-11-14 03:48:00	47	0.266	Final	ESTIMATED
2022-11-14 04:03:00	47	0.266	Final	ESTIMATED
2022-11-14 04:18:00	47	0.266	Final	ESTIMATED
2022-11-14 04:33:00	47	0.266	Final	ESTIMATED
2022-11-14 04:48:00	47	0.266	Final	ESTIMATED
2022-11-14 05:03:00	47	0.266	Final	ESTIMATED
2022-11-14 05:18:00	47	0.266	Final	ESTIMATED
2022-11-14 05:33:00	47	0.266	Final	ESTIMATED
2022-11-14 05:48:00	47	0.266	Final	ESTIMATED
2022-11-14 06:03:00	47	0.266	Final	ESTIMATED
2022-11-14 06:18:00	47	0.266	Final	ESTIMATED
2022-11-14 06:33:00	47	0.266	Final	ESTIMATED
2022-11-14 06:48:00	47	0.266	Final	ESTIMATED
2022-11-14 07:03:00	47	0.266	Final	ESTIMATED
2022-11-14 07:18:00	47	0.266	Final	ESTIMATED
2022-11-14 07:33:00	47	0.266	Final	ESTIMATED
2022-11-14 07:48:00	47	0.266	Final	ESTIMATED
2022-11-14 08:03:00	47	0.266	Final	ESTIMATED
2022-11-14 08:18:00	47	0.266	Final	ESTIMATED
2022-11-14 08:33:00	47	0.266	Final	ESTIMATED
2022-11-14 08:48:00	47	0.266	Final	ESTIMATED
2022-11-14 09:03:00	47	0.266	Final	ESTIMATED
2022-11-14 09:18:00	47	0.265	Final	ESTIMATED
2022-11-14 09:33:00	47	0.265	Final	ESTIMATED
2022-11-14 09:48:00	47	0.265	Final	ESTIMATED
2022-11-14 10:03:00	47	0.265	Final	ESTIMATED
2022-11-14 10:18:00	47	0.265	Final	ESTIMATED
2022-11-14 10:33:00	47	0.265	Final	ESTIMATED
2022-11-14 10:48:00	47	0.265	Final	ESTIMATED
2022-11-14 11:03:00	47	0.265	Final	ESTIMATED
2022-11-14 11:18:00	47	0.265	Final	ESTIMATED
2022-11-14 11:33:00	47	0.265	Final	ESTIMATED
2022-11-14 11:48:00	47	0.265	Final	ESTIMATED
2022-11-14 12:03:00	47	0.265	Final	ESTIMATED
2022-11-14 12:18:00	47	0.265	Final	ESTIMATED
2022-11-14 12:33:00	47	0.265	Final	ESTIMATED
2022-11-14 12:48:00	47	0.265	Final	ESTIMATED
2022-11-14 13:03:00	47	0.265	Final	ESTIMATED
2022-11-14 13:18:00	47	0.265	Final	ESTIMATED
2022-11-14 13:33:00	47	0.265	Final	ESTIMATED
2022-11-14 13:48:00	47	0.265	Final	ESTIMATED
2022-11-14 14:03:00	47	0.265	Final	ESTIMATED
2022-11-14 14:18:00	47	0.265	Final	ESTIMATED
2022-11-14 14:33:00	47	0.265	Final	ESTIMATED
2022-11-14 14:48:00	47	0.265	Final	ESTIMATED
2022-11-14 15:03:00	47	0.265	Final	ESTIMATED
2022-11-14 15:18:00	47	0.265	Final	ESTIMATED
2022-11-14 15:33:00	47	0.265	Final	ESTIMATED
2022-11-14 15:48:00	47	0.265	Final	ESTIMATED
2022-11-14 16:03:00	47	0.265	Final	ESTIMATED
2022-11-14 16:18:00	47	0.265	Final	ESTIMATED
2022-11-14 16:33:00	47	0.265	Final	ESTIMATED
2022-11-14 16:48:00	47	0.265	Final	ESTIMATED
2022-11-14 17:03:00	47	0.265	Final	ESTIMATED
2022-11-14 17:18:00	47	0.265	Final	ESTIMATED
2022-11-14 17:33:00	47	0.265	Final	ESTIMATED
2022-11-14 17:48:00	47	0.265	Final	ESTIMATED
2022-11-14 18:03:00	47	0.265	Final	ESTIMATED
2022-11-14 18:18:00	47	0.265	Final	ESTIMATED
2022-11-14 18:33:00	47	0.265	Final	ESTIMATED
2022-11-14 18:48:00	47	0.265	Final	ESTIMATED
2022-11-14 19:03:00	47	0.265	Final	ESTIMATED
2022-11-14 19:18:00	47	0.265	Final	ESTIMATED
2022-11-14 19:33:00	47	0.265	Final	ESTIMATED
2022-11-14 19:48:00	47	0.265	Final	ESTIMATED
2022-11-14 20:03:00	47	0.265	Final	ESTIMATED
2022-11-14 20:18:00	47	0.265	Final	ESTIMATED
2022-11-14 20:33:00	47	0.265	Final	ESTIMATED
2022-11-14 20:48:00	47	0.265	Final	ESTIMATED
2022-11-14 21:03:00	47	0.265	Final	ESTIMATED
2022-11-14 21:18:00	47	0.265	Final	ESTIMATED
2022-11-14 21:33:00	47	0.265	Final	ESTIMATED
2022-11-14 21:48:00	47	0.266	Final	ESTIMATED
2022-11-14 22:03:00	47	0.266	Final	ESTIMATED
2022-11-14 22:18:00	47	0.266	Final	ESTIMATED
2022-11-14 22:33:00	47	0.266	Final	ESTIMATED
2022-11-14 22:48:00	47	0.266	Final	ESTIMATED
2022-11-14 23:03:00	47	0.266	Final	ESTIMATED
2022-11-14 23:18:00	47	0.266	Final	ESTIMATED
2022-11-14 23:33:00	47	0.266	Final	ESTIMATED
2022-11-14 23:48:00	47	0.266	Final	ESTIMATED
2022-11-15 00:03:00	47	0.266	Final	ESTIMATED
2022-11-15 00:18:00	47	0.266	Final	ESTIMATED
2022-11-15 00:33:00	47	0.266	Final	ESTIMATED
2022-11-15 00:48:00	47	0.266	Final	ESTIMATED
2022-11-15 01:03:00	47	0.266	Final	ESTIMATED
2022-11-15 01:18:00	47	0.266	Final	ESTIMATED
2022-11-15 01:33:00	47	0.266	Final	ESTIMATED
2022-11-15 01:48:00	47	0.266	Final	ESTIMATED
2022-11-15 02:03:00	47	0.266	Final	ESTIMATED
2022-11-15 02:18:00	47	0.266	Final	ESTIMATED
2022-11-15 02:33:00	47	0.266	Final	ESTIMATED
2022-11-15 02:48:00	47	0.266	Final	ESTIMATED
2022-11-15 03:03:00	47	0.267	Final	ESTIMATED
2022-11-15 03:18:00	47	0.267	Final	ESTIMATED
2022-11-15 03:33:00	47	0.267	Final	ESTIMATED
2022-11-15 03:48:00	47	0.267	Final	ESTIMATED
2022-11-15 04:03:00	47	0.267	Final	ESTIMATED
2022-11-15 04:18:00	47	0.267	Final	ESTIMATED
2022-11-15 04:33:00	47	0.267	Final	ESTIMATED
2022-11-15 04:48:00	47	0.267	Final	ESTIMATED
2022-11-15 05:03:00	47	0.267	Final	ESTIMATED
2022-11-15 05:18:00	47	0.267	Final	ESTIMATED
2022-11-15 05:33:00	47	0.267	Final	ESTIMATED
2022-11-15 05:48:00	47	0.267	Final	ESTIMATED
2022-11-15 06:03:00	47	0.267	Final	ESTIMATED
2022-11-15 06:18:00	47	0.267	Final	ESTIMATED
2022-11-15 06:33:00	47	0.267	Final	ESTIMATED
2022-11-15 06:48:00	47	0.267	Final	ESTIMATED
2022-11-15 07:03:00	47	0.267	Final	ESTIMATED
2022-11-15 07:18:00	47	0.267	Final	ESTIMATED
2022-11-15 07:33:00	47	0.267	Final	ESTIMATED
2022-11-15 07:48:00	47	0.267	Final	ESTIMATED
2022-11-15 08:03:00	47	0.267	Final	ESTIMATED
2022-11-15 08:18:00	47	0.267	Final	ESTIMATED
2022-11-15 08:33:00	47	0.268	Final	ESTIMATED
2022-11-15 08:48:00	47	0.268	Final	ESTIMATED
2022-11-15 09:03:00	47	0.268	Final	ESTIMATED
2022-11-15 09:18:00	47	0.268	Final	ESTIMATED
2022-11-15 09:33:00	47	0.268	Final	ESTIMATED
2022-11-15 09:48:00	47	0.268	Final	ESTIMATED
2022-11-15 10:03:00	47	0.268	Final	ESTIMATED
2022-11-15 10:18:00	47	0.268	Final	ESTIMATED
2022-11-15 10:33:00	47	0.268	Final	ESTIMATED
2022-11-15 10:48:00	47	0.268	Final	ESTIMATED
2022-11-15 11:03:00	47	0.268	Final	ESTIMATED
2022-11-15 11:18:00	47	0.268	Final	ESTIMATED
2022-11-15 11:33:00	47	0.268	Final	ESTIMATED
2022-11-15 11:48:00	47	0.268	Final	ESTIMATED
2022-11-15 12:03:00	47	0.268	Final	ESTIMATED
2022-11-15 12:18:00	47	0.268	Final	ESTIMATED
2022-11-15 12:33:00	47	0.268	Final	ESTIMATED
2022-11-15 12:48:00	47	0.268	Final	UNSPECIFIED
2022-11-15 12:55:00	47	0.275	Final	UNSPECIFIED
2022-11-15 13:00:00	47	0.272	Final	UNSPECIFIED
2022-11-15 13:05:00	47	0.272	Final	UNSPECIFIED
2022-11-15 13:10:00	47	0.270	Final	UNSPECIFIED
2022-11-15 13:15:00	47	0.272	Final	UNSPECIFIED
2022-11-15 13:20:00	47	0.275	Final	UNSPECIFIED
2022-11-15 13:25:00	47	0.272	Final	UNSPECIFIED
2022-11-15 13:30:00	47	0.270	Final	UNSPECIFIED
2022-11-15 13:35:00	47	0.275	Final	UNSPECIFIED
2022-11-15 13:40:00	47	0.272	Final	UNSPECIFIED
2022-11-15 13:45:00	47	0.275	Final	UNSPECIFIED
2022-11-15 13:50:00	47	0.272	Final	UNSPECIFIED
2022-11-15 13:55:00	47	0.272	Final	UNSPECIFIED
2022-11-15 14:00:00	47	0.275	Final	UNSPECIFIED
2022-11-15 14:05:00	47	0.270	Final	UNSPECIFIED
2022-11-15 14:10:00	47	0.277	Final	UNSPECIFIED
2022-11-15 14:15:00	47	0.275	Final	UNSPECIFIED
2022-11-15 14:20:00	47	0.275	Final	UNSPECIFIED
2022-11-15 14:25:00	47	0.275	Final	UNSPECIFIED
2022-11-15 14:30:00	47	0.272	Final	UNSPECIFIED
2022-11-15 14:35:00	47	0.275	Final	UNSPECIFIED
2022-11-15 14:40:00	47	0.277	Final	UNSPECIFIED
2022-11-15 14:45:00	47	0.275	Final	UNSPECIFIED
2022-11-15 14:50:00	47	0.272	Final	UNSPECIFIED
2022-11-15 14:55:00	47	0.277	Final	UNSPECIFIED
2022-11-15 15:00:00	47	0.272	Final	UNSPECIFIED
2022-11-15 15:05:00	47	0.275	Final	UNSPECIFIED
2022-11-15 15:10:00	47	0.277	Final	UNSPECIFIED
2022-11-15 15:15:00	47	0.275	Final	UNSPECIFIED
2022-11-15 15:20:00	47	0.272	Final	UNSPECIFIED
2022-11-15 15:25:00	47	0.277	Final	UNSPECIFIED
2022-11-15 15:30:00	47	0.272	Final	UNSPECIFIED
2022-11-15 15:35:00	47	0.280	Final	UNSPECIFIED
2022-11-15 15:40:00	47	0.277	Final	UNSPECIFIED
2022-11-15 15:45:00	47	0.277	Final	UNSPECIFIED
2022-11-15 15:50:00	47	0.275	Final	UNSPECIFIED
2022-11-15 15:55:00	47	0.282	Final	UNSPECIFIED
2022-11-15 16:00:00	47	0.277	Final	UNSPECIFIED
2022-11-15 16:05:00	47	0.282	Final	UNSPECIFIED
2022-11-15 16:10:00	47	0.282	Final	UNSPECIFIED
2022-11-15 16:15:00	47	0.282	Final	UNSPECIFIED
2022-11-15 16:20:00	47	0.285	Final	UNSPECIFIED
2022-11-15 16:25:00	47	0.280	Final	UNSPECIFIED
2022-11-15 16:30:00	47	0.285	Final	UNSPECIFIED
2022-11-15 16:35:00	47	0.282	Final	UNSPECIFIED
2022-11-15 16:40:00	47	0.285	Final	UNSPECIFIED
2022-11-15 16:45:00	47	0.287	Final	UNSPECIFIED
2022-11-15 16:50:00	47	0.282	Final	UNSPECIFIED
2022-11-15 16:55:00	47	0.287	Final	UNSPECIFIED
2022-11-15 17:00:00	47	0.282	Final	UNSPECIFIED
2022-11-15 17:05:00	47	0.285	Final	UNSPECIFIED
2022-11-15 17:10:00	47	0.282	Final	UNSPECIFIED
2022-11-15 17:15:00	47	0.282	Final	UNSPECIFIED
2022-11-15 17:20:00	47	0.285	Final	UNSPECIFIED
2022-11-15 17:25:00	47	0.287	Final	UNSPECIFIED
2022-11-15 17:30:00	47	0.282	Final	UNSPECIFIED
2022-11-15 17:35:00	47	0.282	Final	UNSPECIFIED
2022-11-15 17:40:00	47	0.287	Final	UNSPECIFIED
2022-11-15 17:45:00	47	0.287	Final	UNSPECIFIED
2022-11-15 17:50:00	47	0.285	Final	UNSPECIFIED
2022-11-15 17:55:00	47	0.285	Final	UNSPECIFIED
2022-11-15 18:00:00	47	0.282	Final	UNSPECIFIED
2022-11-15 18:05:00	47	0.287	Final	UNSPECIFIED
2022-11-15 18:10:00	47	0.282	Final	UNSPECIFIED
2022-11-15 18:15:00	47	0.282	Final	UNSPECIFIED
2022-11-15 18:20:00	47	0.287	Final	UNSPECIFIED
2022-11-15 18:25:00	47	0.287	Final	UNSPECIFIED
2022-11-15 18:30:00	47	0.287	Final	UNSPECIFIED
2022-11-15 18:35:00	47	0.287	Final	UNSPECIFIED
2022-11-15 18:40:00	47	0.290	Final	UNSPECIFIED
2022-11-15 18:45:00	47	0.285	Final	UNSPECIFIED
2022-11-15 18:50:00	47	0.285	Final	UNSPECIFIED
2022-11-15 18:55:00	47	0.287	Final	UNSPECIFIED
2022-11-15 19:00:00	47	0.287	Final	UNSPECIFIED
2022-11-15 19:05:00	47	0.285	Final	UNSPECIFIED
2022-11-15 19:10:00	47	0.287	Final	UNSPECIFIED
2022-11-15 19:15:00	47	0.285	Final	UNSPECIFIED
2022-11-15 19:20:00	47	0.287	Final	UNSPECIFIED
2022-11-15 19:25:00	47	0.290	Final	UNSPECIFIED
2022-11-15 19:30:00	47	0.290	Final	UNSPECIFIED
2022-11-15 19:35:00	47	0.285	Final	UNSPECIFIED
2022-11-15 19:40:00	47	0.293	Final	UNSPECIFIED
2022-11-15 19:45:00	47	0.287	Final	UNSPECIFIED
2022-11-15 19:50:00	47	0.290	Final	UNSPECIFIED
2022-11-15 19:55:00	47	0.287	Final	UNSPECIFIED
2022-11-15 20:00:00	47	0.290	Final	UNSPECIFIED
2022-11-15 20:05:00	47	0.287	Final	UNSPECIFIED
2022-11-15 20:10:00	47	0.290	Final	UNSPECIFIED
2022-11-15 20:15:00	47	0.290	Final	UNSPECIFIED
2022-11-15 20:20:00	47	0.285	Final	UNSPECIFIED
2022-11-15 20:25:00	47	0.285	Final	UNSPECIFIED
2022-11-15 20:30:00	47	0.287	Final	UNSPECIFIED
2022-11-15 20:35:00	47	0.287	Final	UNSPECIFIED
2022-11-15 20:40:00	47	0.287	Final	UNSPECIFIED
2022-11-15 20:45:00	47	0.290	Final	UNSPECIFIED
2022-11-15 20:50:00	47	0.293	Final	UNSPECIFIED
2022-11-15 20:55:00	47	0.287	Final	UNSPECIFIED
2022-11-15 21:00:00	47	0.293	Final	UNSPECIFIED
2022-11-15 21:05:00	47	0.293	Final	UNSPECIFIED
2022-11-15 21:10:00	47	0.287	Final	UNSPECIFIED
2022-11-15 21:15:00	47	0.293	Final	UNSPECIFIED
2022-11-15 21:20:00	47	0.287	Final	UNSPECIFIED
2022-11-15 21:25:00	47	0.293	Final	UNSPECIFIED
2022-11-15 21:30:00	47	0.290	Final	UNSPECIFIED
2022-11-15 21:35:00	47	0.287	Final	UNSPECIFIED
2022-11-15 21:40:00	47	0.293	Final	UNSPECIFIED
2022-11-15 21:45:00	47	0.295	Final	UNSPECIFIED
2022-11-15 21:50:00	47	0.295	Final	UNSPECIFIED
2022-11-15 21:55:00	47	0.295	Final	UNSPECIFIED
2022-11-15 22:00:00	47	0.290	Final	UNSPECIFIED
2022-11-15 22:05:00	47	0.293	Final	UNSPECIFIED
2022-11-15 22:10:00	47	0.295	Final	UNSPECIFIED
2022-11-15 22:15:00	47	0.295	Final	UNSPECIFIED
2022-11-15 22:20:00	47	0.293	Final	UNSPECIFIED
2022-11-15 22:25:00	47	0.295	Final	UNSPECIFIED
2022-11-15 22:30:00	47	0.290	Final	UNSPECIFIED
2022-11-15 22:35:00	47	0.293	Final	UNSPECIFIED
2022-11-15 22:40:00	47	0.298	Final	UNSPECIFIED
2022-11-15 22:45:00	47	0.298	Final	UNSPECIFIED
2022-11-15 22:50:00	47	0.295	Final	UNSPECIFIED
2022-11-15 22:55:00	47	0.298	Final	UNSPECIFIED
2022-11-15 23:00:00	47	0.295	Final	UNSPECIFIED
2022-11-15 23:05:00	47	0.298	Final	UNSPECIFIED
2022-11-15 23:10:00	47	0.298	Final	UNSPECIFIED
2022-11-15 23:15:00	47	0.298	Final	UNSPECIFIED
2022-11-15 23:20:00	47	0.298	Final	UNSPECIFIED
2022-11-15 23:25:00	47	0.300	Final	UNSPECIFIED
2022-11-15 23:30:00	47	0.298	Final	UNSPECIFIED
2022-11-15 23:35:00	47	0.300	Final	UNSPECIFIED
2022-11-15 23:40:00	47	0.298	Final	UNSPECIFIED
2022-11-15 23:45:00	47	0.295	Final	UNSPECIFIED
2022-11-15 23:50:00	47	0.298	Final	UNSPECIFIED
